tipo,entidad,modelo,mes,parametro,categoria,peso_kpi2
franquicia,cd-carmen,Cafetería,2026-09,"Menciona promociones",producto_ventas,3
franquicia,cd-carmen,Cafetería,2026-09,"Atención en mesa",atencion_mesa,2
franquicia,cd-carmen,Cafetería,2026-09,"Entrega de ticket",atencion_mesa,3
franquicia,cd-carmen,Cafetería,2026-09,"Tiempo de espera de atención",tiempos,3
franquicia,cd-carmen,Cafetería,2026-09,"Tiempo de preparación",tiempos,4
franquicia,cd-carmen,Cafetería,2026-09,"Cantidad de colaboradores",personal,1
franquicia,cd-carmen,Cafetería,2026-09,"Apariencia del personal",personal,2
franquicia,cd-carmen,Cafetería,2026-09,"Pin personalizador",personal,3
franquicia,cd-carmen,Cafetería,2026-09,"Presentación del vaso",presentacion_producto,2
franquicia,cd-carmen,Cafetería,2026-09,"Presentación del café",presentacion_producto,4
franquicia,cd-carmen,Cafetería,2026-09,"Presentación de alimentos",presentacion_producto,4
franquicia,cd-carmen,Cafetería,2026-09,"Estado de la panera",presentacion_producto,2
franquicia,cd-carmen,Cafetería,2026-09,"Existencia",presentacion_producto,5
franquicia,cd-carmen,Cafetería,2026-09,"Limpieza de fachada",exteriores,2
franquicia,cd-carmen,Cafetería,2026-09,"Letrero/anuncio",exteriores,2
franquicia,cd-carmen,Cafetería,2026-09,"Iluminación",interiores,2
franquicia,cd-carmen,Cafetería,2026-09,"Área de mostrador",interiores,2
franquicia,cd-carmen,Cafetería,2026-09,"Limpieza de mesas y sillas",interiores,2
franquicia,cd-carmen,Cafetería,2026-09,"Limpieza de pisos",interiores,2
franquicia,cd-carmen,Cafetería,2026-09,"Estado de botes de basura",interiores,2
franquicia,cd-carmen,Cafetería,2026-09,"Limpieza de barra",interiores,2
franquicia,cd-carmen,Cafetería,2026-09,"Climatización",interiores,4
franquicia,cd-carmen,Cafetería,2026-09,"Estado de muebles",interiores,2
franquicia,cd-carmen,Cafetería,2026-10,"Contacto visual y saludo",bienvenida,6
franquicia,cd-carmen,Cafetería,2026-10,"Agradecimiento y despedida",bienvenida,4
franquicia,cd-carmen,Cafetería,2026-10,"Conocimiento de productos",producto_ventas,4
franquicia,cd-carmen,Cafetería,2026-10,"Producto del mes",producto_ventas,4
franquicia,cd-carmen,Cafetería,2026-10,"Venta cruzada",producto_ventas,7
franquicia,cd-carmen,Cafetería,2026-10,"APP Cabaña Cash",producto_ventas,5
franquicia,cd-carmen,Cafetería,2026-10,"Menciona promociones",producto_ventas,4
franquicia,cd-carmen,Cafetería,2026-10,"Atención en mesa",atencion_mesa,2
franquicia,cd-carmen,Cafetería,2026-10,"Entrega de ticket",atencion_mesa,3
franquicia,cd-carmen,Cafetería,2026-10,"Tiempo de espera de atención",tiempos,3
franquicia,cd-carmen,Cafetería,2026-10,"Tiempo de preparación",tiempos,4
franquicia,cd-carmen,Cafetería,2026-10,"Cantidad de colaboradores",personal,1
franquicia,cd-carmen,Cafetería,2026-10,"Apariencia del personal",personal,2
franquicia,cd-carmen,Cafetería,2026-10,"Pin personalizador",personal,4
franquicia,cd-carmen,Cafetería,2026-10,"Presentación del vaso",presentacion_producto,2
franquicia,cd-carmen,Cafetería,2026-10,"Presentación del café",presentacion_producto,7
franquicia,cd-carmen,Cafetería,2026-10,"Presentación de alimentos",presentacion_producto,4
franquicia,cd-carmen,Cafetería,2026-10,"Estado de la panera",presentacion_producto,2
franquicia,cd-carmen,Cafetería,2026-10,"Existencia",presentacion_producto,3
franquicia,cd-carmen,Cafetería,2026-10,"Limpieza de fachada",exteriores,4
franquicia,cd-carmen,Cafetería,2026-10,"Letrero/anuncio",exteriores,2
franquicia,cd-carmen,Cafetería,2026-10,"Iluminación",interiores,2
franquicia,cd-carmen,Cafetería,2026-10,"Área de mostrador",interiores,3
franquicia,cd-carmen,Cafetería,2026-10,"Limpieza de mesas y sillas",interiores,3
franquicia,cd-carmen,Cafetería,2026-10,"Limpieza de pisos",interiores,3
franquicia,cd-carmen,Cafetería,2026-10,"Estado de botes de basura",interiores,2
franquicia,cd-carmen,Cafetería,2026-10,"Limpieza de barra",interiores,2
franquicia,cd-carmen,Cafetería,2026-10,"Climatización",interiores,4
franquicia,cd-carmen,Cafetería,2026-10,"Estado de muebles",interiores,3
franquicia,ujat,Cafetería,2026-09,"Contacto visual y saludo",bienvenida,4
franquicia,ujat,Cafetería,2026-09,"Agradecimiento y despedida",bienvenida,2
franquicia,ujat,Cafetería,2026-09,"Conocimiento de productos",producto_ventas,2
franquicia,ujat,Cafetería,2026-09,"Producto del mes",producto_ventas,3
franquicia,ujat,Cafetería,2026-09,"Venta cruzada",producto_ventas,5
franquicia,ujat,Cafetería,2026-09,"APP Cabaña Cash",producto_ventas,9
franquicia,ujat,Cafetería,2026-09,"Menciona promociones",producto_ventas,3
franquicia,ujat,Cafetería,2026-09,"Atención en mesa",atencion_mesa,2
franquicia,ujat,Cafetería,2026-09,"Entrega de ticket",atencion_mesa,3
franquicia,ujat,Cafetería,2026-09,"Tiempo de espera de atención",tiempos,3
franquicia,ujat,Cafetería,2026-09,"Tiempo en fila",tiempos,3
franquicia,ujat,Cafetería,2026-09,"Tiempo de preparación",tiempos,4
franquicia,ujat,Cafetería,2026-09,"Cantidad de colaboradores",personal,1
franquicia,ujat,Cafetería,2026-09,"Apariencia del personal",personal,2
franquicia,ujat,Cafetería,2026-09,"Pin personalizador",personal,3
franquicia,ujat,Cafetería,2026-09,"Presentación del vaso",presentacion_producto,2
franquicia,ujat,Cafetería,2026-09,"Presentación del café",presentacion_producto,4
franquicia,ujat,Cafetería,2026-09,"Presentación de alimentos",presentacion_producto,4
franquicia,ujat,Cafetería,2026-09,"Estado de la panera",presentacion_producto,2
franquicia,ujat,Cafetería,2026-09,"Existencia",presentacion_producto,5
franquicia,ujat,Cafetería,2026-09,"Limpieza de fachada",exteriores,2
franquicia,ujat,Cafetería,2026-09,"Letrero/anuncio",exteriores,2
franquicia,ujat,Cafetería,2026-09,"Jardineras y macetas",exteriores,2
franquicia,ujat,Cafetería,2026-09,"Iluminación",interiores,2
franquicia,ujat,Cafetería,2026-09,"Puertas y vidrios",interiores,2
franquicia,ujat,Cafetería,2026-09,"Música y volumen",interiores,2
franquicia,ujat,Cafetería,2026-09,"Área de mostrador",interiores,2
franquicia,ujat,Cafetería,2026-09,"Limpieza de mesas y sillas",interiores,2
franquicia,ujat,Cafetería,2026-09,"Limpieza de pisos",interiores,2
franquicia,ujat,Cafetería,2026-09,"Estado de baños",interiores,4
franquicia,ujat,Cafetería,2026-09,"Estado de botes de basura",interiores,2
franquicia,ujat,Cafetería,2026-09,"Limpieza de barra",interiores,2
franquicia,ujat,Cafetería,2026-09,"Climatización",interiores,4
franquicia,ujat,Cafetería,2026-09,"Estado de muebles",interiores,2
franquicia,ujat,Cafetería,2026-10,"Contacto visual y saludo",bienvenida,6
franquicia,ujat,Cafetería,2026-10,"Agradecimiento y despedida",bienvenida,4
franquicia,ujat,Cafetería,2026-10,"Conocimiento de productos",producto_ventas,4
franquicia,ujat,Cafetería,2026-10,"Producto del mes",producto_ventas,4
franquicia,ujat,Cafetería,2026-10,"Venta cruzada",producto_ventas,7
franquicia,ujat,Cafetería,2026-10,"APP Cabaña Cash",producto_ventas,5
franquicia,ujat,Cafetería,2026-10,"Menciona promociones",producto_ventas,4
franquicia,ujat,Cafetería,2026-10,"Atención en mesa",atencion_mesa,2
franquicia,ujat,Cafetería,2026-10,"Entrega de ticket",atencion_mesa,3
franquicia,ujat,Cafetería,2026-10,"Tiempo de espera de atención",tiempos,3
franquicia,ujat,Cafetería,2026-10,"Tiempo en fila",tiempos,3
franquicia,ujat,Cafetería,2026-10,"Tiempo de preparación",tiempos,4
franquicia,ujat,Cafetería,2026-10,"Cantidad de colaboradores",personal,1
franquicia,ujat,Cafetería,2026-10,"Apariencia del personal",personal,2
franquicia,ujat,Cafetería,2026-10,"Pin personalizador",personal,4
franquicia,ujat,Cafetería,2026-10,"Presentación del vaso",presentacion_producto,2
franquicia,ujat,Cafetería,2026-10,"Presentación del café",presentacion_producto,7
franquicia,ujat,Cafetería,2026-10,"Presentación de alimentos",presentacion_producto,4
franquicia,ujat,Cafetería,2026-10,"Estado de la panera",presentacion_producto,2
franquicia,ujat,Cafetería,2026-10,"Existencia",presentacion_producto,3
franquicia,ujat,Cafetería,2026-10,"Limpieza de fachada",exteriores,4
franquicia,ujat,Cafetería,2026-10,"Letrero/anuncio",exteriores,2
franquicia,ujat,Cafetería,2026-10,"Jardineras y macetas",exteriores,2
franquicia,ujat,Cafetería,2026-10,"Iluminación",interiores,2
franquicia,ujat,Cafetería,2026-10,"Puertas y vidrios",interiores,2
franquicia,ujat,Cafetería,2026-10,"Música y volumen",interiores,1
franquicia,ujat,Cafetería,2026-10,"Área de mostrador",interiores,3
franquicia,ujat,Cafetería,2026-10,"Limpieza de mesas y sillas",interiores,3
franquicia,ujat,Cafetería,2026-10,"Limpieza de pisos",interiores,3
franquicia,ujat,Cafetería,2026-10,"Estado de baños",interiores,3
franquicia,ujat,Cafetería,2026-10,"Estado de botes de basura",interiores,2
franquicia,ujat,Cafetería,2026-10,"Limpieza de barra",interiores,2
franquicia,ujat,Cafetería,2026-10,"Climatización",interiores,4
franquicia,ujat,Cafetería,2026-10,"Estado de muebles",interiores,3
